,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
746,3,125.0,1,70.0,29,705.4,0.0,0.015625,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
12109,5,105.5,0,0.0,32,1403.541667,0.0,0.00125,0.0,0.0,Dec,8,13,9,20,Other,False,False
10854,0,0.0,0,0.0,15,535.25,0.0,0.02,0.0,0.0,Nov,3,2,1,2,Returning_Visitor,True,False
5423,1,3.0,0,0.0,26,885.0,0.0,0.036111111,17.5455,0.0,May,2,2,1,2,Returning_Visitor,False,True
6100,2,38.04,0,0.0,8,886.57,0.0,0.030769231,0.0,0.0,Nov,1,1,1,2,Returning_Visitor,False,False
2956,2,65.5,0,0.0,53,975.9722222,0.001851852,,75.30864691,0.0,May,2,2,8,4,Returning_Visitor,False,False
1392,2,34.0,0,0.0,65,1451.227362,0.003030303,0.008492896,0.0,0.0,Mar,2,2,1,1,Returning_Visitor,False,False
6937,4,104.2,0,0.0,19,456.9,0.0,0.0125,0.0,0.0,Aug,2,2,8,6,New_Visitor,True,False
1520,0,0.0,1,65.0,15,1728.321429,0.014285714,0.016428571,0.0,0.0,Mar,1,1,6,1,Returning_Visitor,False,False
7698,7,272.0333333,0,0.0,13,295.1,0.011764706,,0.0,0.0,Nov,3,2,1,20,Returning_Visitor,False,False
2407,0,0.0,0,0.0,53,715.5,0.022641509,,0.0,1.0,May,2,2,7,3,Returning_Visitor,True,False
11192,7,214.25,0,0.0,118,2652.552904,0.001652893,0.010020661,0.0,0.0,Nov,2,2,4,10,Returning_Visitor,False,False
10091,0,0.0,0,0.0,41,4373.847619,0.00232288,0.033787661,0.0,0.0,Dec,2,5,1,3,Returning_Visitor,True,False
4518,5,215.5,0,0.0,61,1238.066667,0.004761905,0.020740741,0.0,0.6,May,3,2,3,13,Returning_Visitor,False,False
2021,0,0.0,1,0.0,16,222.0,0.025,,0.0,0.0,Mar,1,2,1,2,Returning_Visitor,False,False
165,0,0.0,0,0.0,12,129.0,0.0,0.033333333,0.0,0.0,Feb,1,1,3,2,Returning_Visitor,False,False
1429,1,38.0,0,0.0,12,121.0,0.028571429,0.025,0.0,0.0,Mar,3,2,4,2,Returning_Visitor,False,False
2506,0,0.0,0,0.0,7,128.0,0.028571429,0.057142857,0.0,0.6,May,3,2,1,3,Returning_Visitor,False,False
12294,0,0.0,0,0.0,23,1422.85,0.017391304,0.049275362,0.0,0.0,Nov,2,2,7,1,Returning_Visitor,False,False
7723,3,40.8,1,12.0,5,96.0,0.028571429,0.042857143,0.0,0.0,Sep,3,2,7,4,Returning_Visitor,True,False
9459,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,2,2,7,10,Returning_Visitor,True,False
8731,0,0.0,0,0.0,11,877.9166667,0.0,,0.0,0.0,Nov,1,1,4,2,New_Visitor,False,False
4655,10,237.8333333,2,23.0,82,1814.564286,0.002325581,,8.495651163,0.0,May,3,2,3,2,Returning_Visitor,False,False
6742,4,107.8,3,1236.2,27,1483.457143,0.022222222,0.036111111,29.71496014,0.0,Nov,2,2,9,2,Returning_Visitor,False,False
3925,2,0.0,0,0.0,3,52.0,0.1,0.111111111,0.0,0.0,May,1,2,1,6,Returning_Visitor,True,False
4243,0,0.0,0,0.0,4,85.0,0.0,0.075,0.0,0.6,May,2,2,3,4,Returning_Visitor,False,False
679,0,0.0,0,0.0,17,85.66666667,0.023529412,0.080392157,0.0,0.0,Mar,2,2,6,1,Returning_Visitor,False,False
10803,8,340.9333333,0,0.0,26,1076.861905,0.0,,11.9331881,0.0,Dec,1,1,1,8,New_Visitor,True,False
11006,1,19.0,0,0.0,43,1457.113095,0.023809524,,0.0,0.0,Nov,3,6,1,2,Returning_Visitor,True,False
3719,1,77.0,1,335.0,33,3583.166667,0.02,0.045170068,11.15734286,0.0,May,2,2,3,11,Returning_Visitor,True,False
8799,5,136.0,1,13.0,85,2155.653752,0.005998168,0.019225201,3.920321611,0.0,Nov,1,1,1,2,Returning_Visitor,True,True
543,2,38.0,0,0.0,21,733.7,0.0,,0.0,0.0,Mar,2,7,1,3,Returning_Visitor,True,False
2216,6,153.275,3,394.0,25,599.1,0.013333333,,22.3392,0.0,May,1,1,3,4,Returning_Visitor,True,False
12138,0,0.0,0,0.0,5,586.0,0.0,,0.0,0.0,Nov,2,4,9,10,Returning_Visitor,True,False
9169,0,0.0,0,0.0,76,1777.520455,0.008,,0.0,0.0,Nov,1,2,1,10,Returning_Visitor,True,False
5109,0,0.0,0,0.0,11,0.0,0.2,0.2,0.0,0.8,May,3,2,1,3,Returning_Visitor,False,False
7299,1,109.8,0,0.0,17,418.8233333,0.0,0.001388889,0.0,0.0,Oct,2,4,1,3,New_Visitor,False,False
4067,4,65.16666667,0,0.0,31,736.7833333,0.0,0.008823529,0.0,0.6,May,2,2,8,3,Returning_Visitor,False,False
592,0,0.0,0,0.0,21,1686.333333,0.0,,0.0,0.0,Mar,2,5,2,1,Returning_Visitor,False,False
12205,1,7.0,0,0.0,21,803.0,0.031578947,0.052631579,7.014753437,0.0,Nov,3,2,3,3,Returning_Visitor,False,True
1916,0,0.0,0,0.0,24,1268.0,0.0125,0.015277778,0.0,0.0,Mar,4,1,3,2,Returning_Visitor,True,False
2023,0,0.0,0,0.0,3,190.0,0.0,0.066666667,0.0,0.0,Mar,2,7,4,3,Returning_Visitor,True,False
9091,3,44.0,0,0.0,15,310.25,0.0125,0.0125,0.0,0.0,Dec,3,2,3,2,Returning_Visitor,True,False
3394,0,0.0,0,0.0,5,70.0,0.04,0.08,0.0,0.4,May,2,5,6,3,Returning_Visitor,False,False
12092,0,0.0,0,0.0,11,332.125,0.036363636,0.090909091,0.0,0.0,Nov,2,2,6,3,Returning_Visitor,False,False
4395,0,0.0,0,0.0,21,598.6,0.0,,0.0,0.6,May,2,4,1,4,Returning_Visitor,False,False
9347,3,21.0,0,0.0,109,2587.530411,0.0,0.01036036,0.0,0.0,Nov,2,2,1,3,Returning_Visitor,False,True
10662,0,0.0,2,19.25,4,95.0,0.0,,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,True,False
2462,0,0.0,0,0.0,10,234.0,0.022222222,0.088888889,0.0,0.4,May,2,5,1,4,Returning_Visitor,False,False
7453,1,7.0,0,0.0,24,445.4333333,0.017391304,0.02173913,0.0,0.0,Aug,1,1,4,3,Returning_Visitor,True,False
2962,0,0.0,0,0.0,2,25.0,0.0,0.1,0.0,0.0,May,2,2,1,5,Returning_Visitor,True,False
5664,0,0.0,0,0.0,41,817.7958109,0.034492302,,0.0,0.0,June,3,2,1,13,Returning_Visitor,False,False
8058,0,0.0,0,0.0,35,729.2916667,0.0,0.009387755,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
3610,0,0.0,0,0.0,9,73.66666667,0.0,0.022222222,0.0,0.2,May,2,2,1,3,Returning_Visitor,False,False
2213,9,329.297619,1,75.0,32,1888.547619,0.010810811,0.025900901,24.63837838,0.0,May,1,1,9,4,Returning_Visitor,True,True
10984,1,54.5,2,132.5,14,516.5,0.017647059,0.043137255,18.71641694,0.0,Dec,2,2,3,1,Returning_Visitor,False,False
2269,2,36.5,0,0.0,11,295.9,0.0,0.014219114,0.0,0.0,May,3,2,9,4,Returning_Visitor,True,False
8693,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,1,1,4,2,Returning_Visitor,False,False
3420,6,65.0,2,243.0,19,681.6190476,0.0,0.011794872,28.29538462,1.0,May,2,2,1,2,Returning_Visitor,True,True
7844,0,0.0,0,0.0,3,54.4,0.0,,0.0,0.0,Aug,1,1,3,3,Returning_Visitor,True,False
5357,0,0.0,0,0.0,12,70.0,0.15,0.166666667,0.0,0.4,May,1,1,3,3,Returning_Visitor,False,False
9968,3,54.5,0,0.0,6,148.75,0.022222222,0.033333333,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
4297,4,46.0,1,40.0,61,2072.991919,0.005952381,0.036507937,0.0,0.6,May,2,2,3,2,Returning_Visitor,False,False
10832,0,0.0,1,0.0,46,2183.8875,0.0,0.010638298,0.0,0.0,Nov,2,2,9,8,Returning_Visitor,False,True
10737,0,0.0,0,0.0,18,1456.916667,0.005882353,,0.0,0.0,Dec,3,3,3,2,Returning_Visitor,False,False
2747,0,0.0,0,0.0,10,60.0,0.0,0.04,0.0,0.0,May,2,2,5,4,Returning_Visitor,False,False
4975,0,0.0,3,36.0,23,660.4047619,0.016,,30.3236,0.6,May,1,1,1,4,Returning_Visitor,False,True
1631,0,0.0,0,0.0,22,762.547619,0.0,,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
10632,6,90.41666667,0,0.0,5,100.4166667,0.0,,0.0,0.0,Dec,1,2,6,8,New_Visitor,False,False
1754,0,0.0,0,0.0,2,171.0,0.0,0.1,0.0,0.0,Mar,3,2,2,2,Returning_Visitor,True,False
7441,8,185.0,0,0.0,12,368.9,0.00625,0.02375,0.0,0.0,Oct,3,2,1,13,Returning_Visitor,True,False
12174,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Dec,3,2,9,1,Returning_Visitor,True,False
970,5,169.0,0,0.0,3,50.0,0.0,,0.0,0.0,Mar,1,1,1,9,New_Visitor,False,False
3155,2,180.5,0,0.0,12,472.9166667,0.0,0.018181818,0.0,0.0,May,1,1,3,3,New_Visitor,False,False
2885,0,0.0,0,0.0,5,95.5,0.0,0.02,0.0,0.0,May,3,2,1,3,Returning_Visitor,False,False
7287,3,32.1,0,0.0,3,21.1,0.028571429,0.042857143,0.0,0.0,June,3,2,6,5,New_Visitor,False,False
5543,5,82.6,1,14.2,8,66.53333333,0.0,0.02,0.0,0.0,Aug,4,1,3,1,New_Visitor,True,False
10756,3,171.375,0,0.0,29,1343.946429,0.035714286,0.034983766,0.0,0.0,Nov,3,2,8,13,Returning_Visitor,True,False
258,0,0.0,0,0.0,45,844.25,0.0,0.01037037,0.0,0.0,Mar,1,1,3,1,Returning_Visitor,False,False
8308,27,853.735949,2,126.5,584,24844.1562,0.00209938,0.009346937,4.511100422,0.0,Nov,2,4,3,8,Returning_Visitor,False,False
3733,0,0.0,0,0.0,18,1259.0,0.010526316,0.033684211,0.0,0.0,May,2,2,1,1,Returning_Visitor,False,False
6649,6,180.0666667,0,0.0,3,111.8,0.0,0.007142857,0.0,0.0,Aug,2,2,9,5,New_Visitor,True,False
1065,0,0.0,0,0.0,4,97.0,0.0,0.05,0.0,0.0,Mar,2,2,2,1,Returning_Visitor,False,False
4407,0,0.0,0,0.0,19,421.6,0.068421053,,6.624947368,0.6,May,3,2,2,13,Returning_Visitor,False,True
6345,0,0.0,0,0.0,2,31.2,0.0,,0.0,0.0,Aug,3,2,1,3,Returning_Visitor,False,False
194,0,0.0,0,0.0,22,354.3333333,0.009090909,0.057662338,0.0,0.0,Mar,1,1,7,2,Returning_Visitor,True,False
6098,0,0.0,0,0.0,94,9836.068333,0.007446809,,0.0,0.0,Sep,2,2,1,13,Returning_Visitor,False,False
10959,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Nov,3,2,1,8,New_Visitor,True,False
6793,10,215.244507,2,245.1714286,101,3558.576942,0.008636364,0.012040588,30.87227217,0.0,Sep,3,2,1,2,Returning_Visitor,True,True
7001,0,0.0,0,0.0,5,137.0,0.0,0.04,0.0,0.0,Oct,2,4,9,2,Returning_Visitor,False,False
9777,4,157.0,0,0.0,20,834.075,0.0,0.013333333,4.84736534,0.0,Dec,2,2,1,2,Returning_Visitor,False,True
5068,0,0.0,0,0.0,13,490.0833333,0.0,0.003636364,11.988,1.0,May,1,8,1,11,New_Visitor,True,True
7654,1,76.6,2,23.2,46,4598.433333,0.004255319,0.046808511,10.72449269,0.0,Jul,2,2,1,1,Returning_Visitor,False,True
10203,6,315.1666667,1,85.0,10,402.8055556,0.014285714,,0.0,0.0,Dec,3,2,2,2,New_Visitor,False,True
1425,3,221.0,0,0.0,17,489.5833333,0.0,0.011764706,0.0,0.0,Mar,1,1,1,3,New_Visitor,True,False
9546,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Nov,2,2,9,1,Returning_Visitor,False,False
3099,0,0.0,1,20.0,13,816.9545455,0.028571429,0.047619048,0.0,0.0,May,3,2,8,1,Returning_Visitor,False,False
5203,6,703.5,3,23.0,26,2259.55,0.001960784,0.015686275,14.388,0.0,May,1,1,1,3,Returning_Visitor,False,False
4828,5,1023.0,0,0.0,46,4681.894444,0.008,0.024380952,0.0,0.8,May,2,2,7,13,Returning_Visitor,False,False
11021,0,0.0,0,0.0,11,357.0,0.018181818,0.036363636,0.0,0.0,Dec,2,2,7,2,Returning_Visitor,True,False
9287,0,0.0,0,0.0,9,125.5,0.007407407,,0.0,0.0,Nov,3,2,4,2,Returning_Visitor,False,False
1481,0,0.0,0,0.0,25,1512.52381,0.0,0.024,0.0,0.0,Mar,2,2,3,11,Returning_Visitor,False,False
11538,4,43.0,0,0.0,66,2544.053571,0.0,0.015920398,62.40576241,0.0,Nov,4,1,2,2,Returning_Visitor,False,False
12027,9,795.2083333,0,0.0,118,4947.358038,0.001138211,,2.270358059,0.0,Nov,3,2,5,2,Returning_Visitor,False,False
8634,2,26.66666667,0,0.0,79,2619.109709,0.016315049,0.020747988,0.0,0.0,Nov,1,1,3,10,Returning_Visitor,True,False
5715,1,70.0,0,0.0,12,1644.233333,0.0,0.015384615,0.0,0.0,Aug,1,1,4,4,New_Visitor,False,False
1694,2,66.0,0,0.0,18,229.75,0.021052632,0.031578947,0.0,0.0,Mar,4,2,1,3,Returning_Visitor,False,False
11458,2,40.25,0,0.0,23,766.25,0.008333333,0.025,24.07951908,0.0,Dec,1,1,2,8,Returning_Visitor,True,True
10241,3,86.5,0,0.0,30,2623.916667,0.006666667,0.007619048,23.00194502,0.0,Dec,2,5,1,2,New_Visitor,True,True
5030,10,363.3333333,0,0.0,59,2012.900794,0.001538462,,54.65714872,0.0,May,1,5,1,4,Returning_Visitor,False,False
6630,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Jul,3,2,1,4,Returning_Visitor,True,False
8914,0,0.0,0,0.0,1,0.0,0.2,0.2,0.0,0.0,Nov,4,1,1,3,Returning_Visitor,False,False
5106,0,0.0,0,0.0,6,106.5,0.0,,0.0,0.0,May,1,1,1,3,Returning_Visitor,False,False
494,2,25.0,0,0.0,6,65.0,0.0,0.025,0.0,0.0,Mar,2,2,1,2,New_Visitor,True,False
7503,2,172.4,3,134.0,15,569.4933333,0.0,0.025,0.0,0.0,Sep,2,2,1,2,Returning_Visitor,True,False
871,5,179.5,0,0.0,36,1792.8,0.0,0.004390244,0.0,0.0,Mar,2,2,3,10,Returning_Visitor,False,False
2629,0,0.0,0,0.0,8,258.8333333,0.0375,,0.0,0.0,May,3,2,6,4,Returning_Visitor,True,False
8962,0,0.0,0,0.0,7,103.5,0.0,0.057142857,0.0,0.0,Nov,2,2,2,2,Returning_Visitor,False,True
6471,3,80.6,2,112.8,10,390.2,0.0,0.015384615,0.0,0.0,Oct,2,5,3,20,Returning_Visitor,False,False
6716,0,0.0,0,0.0,71,1057.2,0.122222222,0.129580026,0.0,0.0,June,3,2,2,13,Returning_Visitor,True,False
8188,6,72.01960784,4,343.0,157,4461.28524,8.08e-05,0.007018826,31.85608032,0.0,Dec,2,4,3,2,Returning_Visitor,False,True
5807,1,28.2,1,36.2,130,9447.578514,0.012661499,0.025758194,0.0,0.0,Sep,1,2,5,1,Returning_Visitor,False,False
5848,1,17.2,0,0.0,4,192.4,0.0,,0.0,0.0,Sep,2,2,2,2,New_Visitor,False,False
1465,2,37.0,0,0.0,3,17.0,0.0,0.05,0.0,0.0,Mar,3,2,1,2,New_Visitor,True,False
9458,5,74.75,3,86.75,51,2003.375779,0.0,0.008874272,44.33548922,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
7613,1,19.2,0,0.0,55,3134.066667,0.0,,5.767419658,0.0,Aug,2,4,1,1,Returning_Visitor,True,False
1287,2,11.0,0,0.0,20,363.6666667,0.01,0.016666667,0.0,0.0,Mar,2,2,1,3,Returning_Visitor,True,False
9236,4,55.25,0,0.0,27,705.5,0.0,0.007901235,0.0,0.0,Nov,1,1,9,3,Returning_Visitor,False,False
1773,6,155.0,0,0.0,84,2566.220887,0.0,0.007575758,16.56314545,0.0,Mar,2,2,7,2,Returning_Visitor,False,False
2155,0,0.0,0,0.0,7,17.0,0.085714286,0.142857143,0.0,0.0,May,2,4,3,3,Returning_Visitor,False,False
6149,4,115.7,0,0.0,16,655.3833333,0.0,,0.0,0.0,Nov,1,1,2,3,Returning_Visitor,False,False
8301,8,993.0833333,1,28.5,90,2776.013582,0.002380952,,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,False
9521,0,0.0,0,0.0,34,1491.775,0.002020202,0.024793388,0.0,0.0,Nov,2,2,6,11,Returning_Visitor,True,True
9443,0,0.0,0,0.0,2,96.0,0.0,0.05,0.0,0.0,Nov,2,4,3,2,New_Visitor,False,False
3558,0,0.0,0,0.0,9,389.0,0.122222222,0.122222222,0.0,0.2,May,3,2,2,13,Returning_Visitor,False,False
11705,0,0.0,0,0.0,1,39.5,0.0,,0.0,0.0,Dec,1,2,1,2,Returning_Visitor,False,False
7145,7,312.8,1,4.0,155,2374.966713,0.025906525,,0.0,0.0,Jul,3,2,4,13,Returning_Visitor,False,False
1994,2,42.0,0,0.0,29,218.0,0.0,0.003225806,0.0,0.0,Mar,2,2,1,2,Returning_Visitor,False,False
636,0,0.0,0,0.0,4,34.0,0.1,0.125,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,False
11169,6,87.7,2,60.5,24,448.1945887,0.0,,0.0,0.0,Nov,2,5,1,8,New_Visitor,False,False
174,5,41.3,0,0.0,24,446.9277778,0.0,0.008602151,0.0,1.0,Feb,2,2,8,1,Returning_Visitor,True,False
6467,9,236.8,0,0.0,240,5523.926505,0.0,0.001197045,20.62387076,0.0,Oct,2,5,4,20,Returning_Visitor,False,True
2464,0,0.0,2,39.66666667,89,3509.130952,0.005617978,,42.8662809,0.0,May,2,4,3,6,Returning_Visitor,True,False
11979,0,0.0,0,0.0,15,593.75,0.0,0.014285714,92.9394993,0.0,Nov,1,8,3,11,Returning_Visitor,True,True
1130,0,0.0,0,0.0,5,381.6666667,0.0,0.02,0.0,0.0,Mar,1,1,3,2,Returning_Visitor,False,False
7311,1,28.2,0,0.0,1,0.0,0.0,0.05,0.0,0.0,Sep,1,1,1,5,New_Visitor,False,True
11592,0,0.0,0,0.0,8,160.25,0.0125,0.075,0.0,0.0,Nov,3,2,1,6,Returning_Visitor,False,False
4341,5,262.5,0,0.0,45,1456.27381,0.0,0.018707483,13.53068367,0.0,May,2,2,7,4,Returning_Visitor,False,True
3470,0,0.0,0,0.0,6,83.0,0.033333333,,0.0,0.6,May,2,2,4,6,Returning_Visitor,False,False
2977,0,0.0,0,0.0,25,710.5,0.032,0.084,0.0,0.8,May,2,2,6,13,Returning_Visitor,False,False
830,4,87.5,1,20.0,36,1279.166667,0.0,0.010810811,0.0,0.0,Mar,2,2,1,6,Returning_Visitor,False,False
11180,3,49.125,0,0.0,19,344.3452381,0.010526316,,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
153,0,0.0,0,0.0,19,615.0,0.0,0.026315789,0.0,0.2,Feb,2,2,3,3,Returning_Visitor,False,False
838,3,95.0,0,0.0,27,808.7,0.006896552,0.010344828,0.0,0.0,Mar,3,2,7,3,Returning_Visitor,True,False
2641,0,0.0,0,0.0,7,65.0,0.114285714,0.15,0.0,0.0,May,3,2,1,1,Returning_Visitor,False,False
3180,0,0.0,0,0.0,2,20.0,0.0,0.05,0.0,0.0,May,4,5,1,13,Returning_Visitor,False,False
2655,2,199.0,0,0.0,10,155.0,0.0,,0.0,0.0,May,2,2,3,1,Returning_Visitor,False,False
9589,2,122.0,0,0.0,8,177.25,0.0,0.025,0.0,0.0,Dec,2,2,1,3,New_Visitor,False,False
11773,0,0.0,2,40.0,152,5617.092505,0.003594771,,0.0,0.0,Nov,2,2,4,2,Returning_Visitor,False,False
7247,1,23.2,1,73.6,17,566.5666667,0.0,,0.0,0.0,Jul,1,1,1,2,Returning_Visitor,False,False
6010,3,552.2,1,0.0,40,829.8,0.074418605,0.090697674,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
366,0,0.0,0,0.0,13,226.0,0.0,0.053846154,0.0,0.0,Mar,2,2,4,3,Returning_Visitor,True,False
10836,0,0.0,0,0.0,3,120.5,0.0,0.066666667,0.0,0.0,Nov,2,2,3,1,Other,True,False
596,0,0.0,0,0.0,1,13.0,0.0,0.1,0.0,0.0,Mar,2,2,3,1,Returning_Visitor,False,False
692,8,125.1666667,0,0.0,27,1802.25,0.006060606,0.011774152,0.0,0.0,Mar,3,2,1,8,Returning_Visitor,True,False
8433,4,118.75,0,0.0,66,2556.220833,0.018732493,0.02229101,0.0,0.0,Nov,3,2,1,13,Returning_Visitor,False,False
9403,0,0.0,3,191.3333333,57,1315.455182,0.0,0.009501916,0.0,0.0,Nov,3,2,3,2,Returning_Visitor,True,True
11311,8,205.25,0,0.0,155,4502.511111,0.000176367,,3.801288988,0.0,Nov,2,2,1,6,Returning_Visitor,False,True
5485,3,9.5,0,0.0,25,528.9666667,0.007692308,0.037179487,3.296827304,0.0,June,2,2,2,3,Returning_Visitor,False,False
508,1,0.0,1,60.0,43,1131.808333,0.028787879,0.047348485,0.0,0.0,Mar,1,1,1,3,Returning_Visitor,False,False
357,0,0.0,0,0.0,24,308.8635531,0.0,,0.0,0.0,Mar,2,6,2,2,Returning_Visitor,False,False
6669,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,June,3,2,1,1,Returning_Visitor,True,False
3979,0,0.0,0,0.0,29,520.6,0.015172414,0.045684431,0.0,0.0,May,2,2,7,1,Returning_Visitor,False,False
8964,0,0.0,0,0.0,6,38.5,0.066666667,0.1,0.0,0.0,Nov,2,10,7,1,Returning_Visitor,False,False
2898,0,0.0,0,0.0,7,368.5,0.0,0.057142857,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
2978,0,0.0,0,0.0,9,319.6666667,0.033333333,0.055555556,0.0,0.0,May,1,1,1,1,Returning_Visitor,False,False
6189,0,0.0,0,0.0,3,0.0,0.2,,0.0,0.0,Nov,1,1,6,6,Returning_Visitor,False,False
6221,7,54.33333333,0,0.0,9,619.5333333,0.0,0.025,0.0,0.0,Oct,4,5,3,11,Returning_Visitor,False,False
3735,0,0.0,0,0.0,6,219.5,0.011111111,0.077777778,0.0,0.0,May,2,4,2,6,Returning_Visitor,False,False
6558,1,160.2,0,0.0,13,381.6166667,0.0,0.011904762,0.0,0.0,Oct,1,2,3,2,New_Visitor,False,False
4633,0,0.0,0,0.0,20,419.0,0.0,0.01,0.0,0.0,May,2,2,5,4,Returning_Visitor,True,False
4520,2,17.0,2,23.0,70,2218.276547,0.018,,5.185165143,0.8,May,3,2,3,2,Returning_Visitor,False,False
2244,6,86.2,0,0.0,49,3003.419048,0.010526316,0.015711501,4.376915789,0.4,May,1,1,4,4,Returning_Visitor,False,False
1995,0,0.0,0,0.0,93,2243.666667,0.010989011,0.031501832,0.0,0.0,Mar,2,4,8,1,Returning_Visitor,False,False
11161,7,198.75,0,0.0,20,818.5833333,0.0,0.002777778,0.0,0.0,Dec,3,2,4,8,New_Visitor,False,False
9492,1,30.5,0,0.0,34,1333.166667,0.0,0.006060606,8.754045182,0.0,Dec,2,2,7,2,New_Visitor,False,True
4599,0,0.0,0,0.0,7,499.5,0.0,0.033333333,0.0,0.8,May,2,4,1,5,New_Visitor,False,False
10485,6,214.0,0,0.0,27,830.1041667,0.0,0.021428571,0.0,0.0,Dec,1,1,2,2,Returning_Visitor,False,False
1437,0,0.0,0,0.0,3,55.0,0.066666667,,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,False,False
4196,0,0.0,0,0.0,15,225.0,0.0,0.026666667,0.0,0.0,May,2,2,7,3,Returning_Visitor,False,False
6991,3,67.0,0,0.0,5,141.2,0.0,,0.0,0.0,Oct,3,2,7,1,New_Visitor,False,False
760,6,262.25,3,298.0,49,2302.021242,0.000308642,0.026591844,43.3616369,0.0,Mar,1,1,1,2,Returning_Visitor,False,True
1910,0,0.0,0,0.0,2,0.0,0.2,0.2,0.0,0.0,Mar,2,2,1,13,Returning_Visitor,False,False
7471,4,282.1,0,0.0,7,107.6,0.0,0.011111111,0.0,0.0,Aug,1,1,2,5,New_Visitor,False,False
1833,2,89.0,3,119.0,41,4270.141667,0.004444444,,0.0,0.0,Mar,2,2,4,1,Returning_Visitor,False,False
5734,0,0.0,0,0.0,19,623.2,0.022222222,0.044444444,0.0,0.0,Jul,2,5,4,1,Returning_Visitor,True,False
4004,1,69.0,1,4.0,17,319.0,0.0,,0.0,0.0,May,2,2,9,2,Returning_Visitor,True,False
5493,5,66.6,0,0.0,13,523.6,0.0,,0.0,0.0,Oct,2,2,6,3,Returning_Visitor,False,False
9507,14,205.9924242,1,65.0,52,1090.385281,0.006479313,,5.539900181,0.0,Nov,1,1,1,10,Returning_Visitor,False,False
2429,0,0.0,0,0.0,5,277.0,0.0,0.04,0.0,0.0,May,2,2,6,13,Returning_Visitor,False,False
11340,2,18.0,0,0.0,12,180.75,0.0,0.014285714,0.0,0.0,Nov,2,2,1,2,New_Visitor,False,False
2510,0,0.0,0,0.0,8,134.0,0.0,0.025,0.0,0.0,May,2,2,1,2,Returning_Visitor,False,False
4312,4,221.0,0,0.0,15,338.8571429,0.0,0.030769231,0.0,0.0,May,2,2,6,2,Returning_Visitor,False,False
5450,2,42.0,0,0.0,17,275.702381,0.04,0.06,0.0,0.6,May,3,2,8,2,Returning_Visitor,False,False
6807,1,18.2,0,0.0,44,725.2,0.008888889,0.031111111,24.83718656,0.0,June,2,2,4,13,Returning_Visitor,False,True
9462,2,109.0,0,0.0,9,652.5,0.0,0.036363636,0.0,0.0,Dec,2,2,3,2,Returning_Visitor,False,False
8141,0,0.0,0,0.0,5,186.5,0.0,,0.0,0.0,Nov,2,2,1,2,Returning_Visitor,False,False
8311,0,0.0,3,75.5,60,2050.191803,0.008758782,0.028381703,0.0,0.0,Nov,3,2,1,3,Returning_Visitor,False,False
77,0,0.0,0,0.0,2,76.0,0.0,0.05,0.0,0.6,Feb,3,2,3,3,Returning_Visitor,False,False
11958,0,0.0,0,0.0,44,1127.566667,0.006818182,0.021969697,0.0,0.0,Nov,4,2,1,3,Returning_Visitor,False,False
11378,0,0.0,0,0.0,1,0.0,0.2,,0.0,0.0,Dec,2,2,2,2,Other,False,False
8340,0,0.0,0,0.0,31,1144.972222,0.006666667,0.008333333,77.04199767,0.0,Dec,2,2,7,2,New_Visitor,False,True
6263,0,0.0,0,0.0,22,641.5166667,0.00952381,0.00952381,34.5222117,0.0,Oct,1,1,1,2,Returning_Visitor,False,False
7258,10,187.7166667,1,11.0,29,277.35,0.0,,0.0,0.0,Sep,3,2,9,5,Returning_Visitor,False,False
518,0,0.0,0,0.0,4,135.5,0.0,,0.0,0.0,Mar,2,2,3,14,Returning_Visitor,False,False
11100,0,0.0,0,0.0,12,1145.416667,0.009090909,0.048484848,0.0,0.0,Nov,3,2,8,10,Returning_Visitor,True,False
6815,6,88.6,0,0.0,4,59.4,0.0,0.028571429,0.0,0.0,Nov,2,2,7,2,Returning_Visitor,False,False
1495,11,377.8333333,0,0.0,40,1337.842794,0.008695652,0.022304507,0.0,0.0,Mar,3,2,3,3,Returning_Visitor,True,False
4342,0,0.0,0,0.0,2,46.0,0.0,,0.0,0.0,May,2,4,3,4,Returning_Visitor,False,False
